Contig,Locus tag,Log fold change,EdgeR adjusted p-value,Mean observed counts,Mean pseudodata counts,Classification,Classification uncertainty,Essential,Product name,COG Class,COG ID, Locus tag,Essential1,Identical Sites,Query coverage,E Value, Locus tag,Essential2,% Identical Sites,Query coverage,E Value, Locus tag,Essential3,% Identical Sites,Query coverage,E Value,"No essential homolog in J2315, E264 or K96243 ",Number of homologs,DEG best hit (Accession No.),,Contig,Locus tag,Log fold change,EdgeR p-value,Mean observed counts,Mean pseudodata counts,Classification,Classification uncertainty,Essential,Product name,COG Class,COG ID, Locus tag,Essential1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS31445,-0.738667967,0.2234316022,241,463.0505,Unchanged,0.0601206652,,CysB family transcriptional regulator,K,COG0583,BCAL1656,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS30525,-0.7381856682,0.2077062143,250,480.172,Unchanged,0.0601117786,,phosphotransferase enzyme family protein,R,COG3173,BCAL1836,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS32585,-0.7376736509,0.095964106,411,789.072,Unchanged,0.0601023578,,D-ribose transporter ATP-binding protein,G,COG1129,BCAL1432,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS27755,-0.7371322074,0.3797308927,140,268.7295,Unchanged,0.0600924105,,DeoR family transcriptional regulator,M,COG0818,BCAL2366,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS32545,-0.7366742119,0.2178431326,244,468.16,Unchanged,0.0600840084,,LysR family transcriptional regulator,K,COG0583,BCAL1440,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS27980,-0.7355284161,0.2730045635,207,396.8835,Unchanged,0.0600630363,,enoyl-CoA hydratase,I,COG1024,BCAL2322,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS22570,-0.7351200111,0.2171374521,210,402.513,Unchanged,0.0600555777,,AraC family transcriptional regulator,K,COG4977,BCAM2616,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS08485,-0.7347836633,0.5782788672,86,164.853,Unchanged,0.0600494417,,holin,R,COG1380,BCAS0691,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS25710,-0.734399697,0.287053488,188,360.1735,Unchanged,0.0600424441,,"3,4-dihydroxy-2-butanone 4-phosphate synthase",H,COG0108,BCAL0915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS32910,-0.7341933247,0.399629614,135,258.619,Unchanged,0.0600386863,,RNA polymerase sigma factor,K,COG1595,BCAL1369,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS08955,-0.7334390559,0.392316718,160,306.3395,Unchanged,0.0600249709,,deoxyribose-phosphate aldolase,F,COG0274,BCAS0598,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS20725,-0.7333206699,0.2230805739,203,388.609,Unchanged,0.0600228208,,LysR family transcriptional regulator,K,COG0583,BCAM0143,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS29950,-0.73234857,0.2586434645,211,403.648,Unchanged,0.0600051943,,hydroxypyruvate isomerase,G,COG3622,BCAL1950,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000014|LAUA01000014.1,WQ49_RS14665,-0.7321292937,0.2765987533,168,321.358,Unchanged,0.0600012251,,epimerase,MG,COG0451,BCAM1364,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS32430,-0.731521135,0.533446811,83,158.739,Unchanged,0.0599902298,,membrane protein,S,COG4323,BCAL1464,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS16815,-0.7315200836,0.3473714596,137,261.9645,Unchanged,0.0599902108,,ankyrin,R,COG0666,BCAM0930,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS21025,-0.7315192895,0.1877039507,260,497.0805,Unchanged,0.0599901965,,glycosyl transferase family 1,M,COG0438,BCAM0084,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS16920,-0.731178224,0.2653511678,179,342.165,Unchanged,0.0599840386,,GTP cyclohydrolase,S,COG1469,BCAM0912,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS29590,-0.7309013689,0.1907952331,267,510.2395,Unchanged,0.0599790445,,pyridoxal-5'-phosphate-dependent protein subunitbeta,E,COG1171,BCAL2019,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS19255,-0.7286845688,0.587408647,58,110.731,Unchanged,0.0599392006,,hypothetical protein,S,COG1937,BCAM0438,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000001|LAUA01000001.1,WQ49_RS00495,-0.7286794649,0.0960121976,402,767.003,Unchanged,0.0599391092,,transcriptional regulator,K,COG0583,BCAL3383,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000007|LAUA01000007.1,WQ49_RS13495,-0.728633777,0.0078919292,957,1825.749,Unchanged,0.0599382907,,chemotaxis protein CheA,NT,COG0643,BCAL0129,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000001|LAUA01000001.1,WQ49_RS01975,-0.7284450622,0.3782298446,135,257.581,Unchanged,0.0599349111,,hypothetical protein,-,-,QU43_RS52130,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS05775,-0.7282261968,0.3346983391,178,339.563,Unchanged,0.059930994,,histidine kinase,TK,COG2197,BCAM2022,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS18395,-0.7279187194,0.1629804945,264,503.4645,Unchanged,0.0599254951,,receptor family ligand-binding region,E,COG0683,BCAM0610,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS05465,-0.7278919668,0.5641436632,91,173.594,Unchanged,0.0599250169,,hypothetical protein,C,COG3794,BCAM1961,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS28915,-0.7269405972,0.5639687796,78,148.7065,Unchanged,0.0599080351,,hypothetical protein,-,-,QU43_RS47330,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS18425,-0.7264248235,0.1916027616,242,461.039,Unchanged,0.0598988484,,ornithine cyclodeaminase,E,COG2423,BCAM0604,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS29960,-0.7263636536,0.2344273781,237,451.501,Unchanged,0.0598977598,,LysR family transcriptional regulator,K,COG0583,BCAL1948,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS27060,-0.726173928,0.1639246484,311,592.372,Unchanged,0.0598943846,,heme biosynthesis protein HemY,H,COG3071,BCAL2628,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS27345,-0.7258798522,0.2250486951,242,460.868,Unchanged,0.0598891567,,multidrug DMT transporter permease,GER,COG0697,BCAL2445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS20510,-0.725697105,0.0165603224,736,1401.295,Unchanged,0.0598859101,,outer membrane autotransporter barrel domain protein,MU,COG3468,BCAM0183,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS18570,-0.7252655699,0.2721577532,172,327.4355,Unchanged,0.0598782508,,hypothetical protein,S,COG4336,BCAM0576,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000014|LAUA01000014.1,WQ49_RS14885,-0.7248970415,0.2538493317,179,340.683,Unchanged,0.0598717174,,hypothetical protein,V,COG1566,BCAM1319,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000009|LAUA01000009.1,WQ49_RS14350,-0.7247548495,0.5367528119,113,215.073,Unchanged,0.0598691985,,hypothetical protein,-,-,pBCA018,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS18475,-0.7242117591,0.2211443775,214,407.073,Unchanged,0.0598595873,,LysR family transcriptional regulator,K,COG0583,BCAM0594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS18345,-0.7239193368,0.1632252796,299,568.6205,Unchanged,0.0598544186,,sugar MFS transporter,G,COG2271,BCAM0620,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS21850,-0.7234656162,0.1734583189,258,490.5105,Unchanged,0.0598464076,,minor pilin and initiator,-,-,BCAM2759,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS18715,-0.7228493511,0.3323017386,139,264.1855,Unchanged,0.0598355438,,lysine transporter LysE,E,COG1280,BCAM0547,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS16540,-0.7227595798,0.319137004,147,279.371,Unchanged,0.059833963,,3-isopropylmalate dehydratase small subunit,E,COG0066,BCAM0984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS22380,-0.7226229024,0.4232611525,105,199.5585,Unchanged,0.0598315569,,activator of HSP90 ATPase,S,COG3832,BCAM2657,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS34470,-0.7223703977,0.2443006368,243,461.6355,Unchanged,0.0598271143,,LysR family transcriptional regulator,K,COG0583,BCAL1029,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS32130,-0.7214125254,0.1204074021,375,711.888,Unchanged,0.0598102914,,membrane protein,-,-,BCAL1523,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000014|LAUA01000014.1,WQ49_RS15200,-0.7204892165,0.2136463054,213,404.134,Unchanged,0.0597941206,,DNA-directed RNA polymerase sigma-70 factor,K,COG0568,BCAM1259,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS10845,-0.7204208558,0.3799077104,168,318.7615,Unchanged,0.0597929251,,"quercetin 2,3-dioxygenase",R,COG1741,BCAS0091,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS18440,-0.720336296,0.0826638529,413,783.4395,Unchanged,0.0597914466,,MreB/Mbl domain protein,O,COG0443,BCAM0601,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS30140,-0.7192910448,0.2690801254,206,390.527,Unchanged,0.0597732016,,acetoin dehydrogenase,IQR,COG1028,BCAL1912,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS10560,-0.7182580166,0.3623330341,166,314.496,Unchanged,0.0597552256,,ABC transporter,E,COG0410,BCAS0144,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS08855,-0.717895501,0.3364309871,181,342.819,Unchanged,0.0597489304,,haloacid dehalogenase,R,COG0561,BCAS0617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS10190,-0.7160513709,0.3988614785,147,278.084,Unchanged,0.0597170117,,hypothetical protein,-,-,BCAS0214,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS25955,-0.7158168375,0.3709936014,155,293.1615,Unchanged,0.0597129649,,hypothetical protein,-,-,BCAL0964,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS32770,-0.7157715113,0.7063554687,52,98.402,Unchanged,0.0597121832,,hypothetical protein,-,-,BCAL1397,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS25180,-0.7153621219,0.2216397139,238,449.9595,Unchanged,0.0597051271,,glmZ(sRNA)-inactivating NTPase,R,COG1660,BCAL0808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS03030,-0.7149996933,0.26875722,225,425.2605,Unchanged,0.0596988876,,multidrug DMT transporter permease,S,COG2510,BCAM1475,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000001|LAUA01000001.1,WQ49_RS00855,-0.7139140117,0.1954110271,257,485.3845,Unchanged,0.0596802373,,polyisoprenoid-binding protein,S,COG2353,BCAL3311,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS26120,-0.713674287,0.2641016487,227,428.666,Unchanged,0.0596761274,,S-formylglutathione hydrolase,R,COG0627,BCAL2816,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS21125,-0.7130406681,0.14318679,304,573.7815,Unchanged,0.0596652788,,4-hydroxybenzoate transporter,-,-,BCAM0063,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000014|LAUA01000014.1,WQ49_RS15290,-0.7122832562,0.7837113776,38,71.7555,Unchanged,0.0596523377,,hypothetical protein,-,-,BCAM1239,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000014|LAUA01000014.1,WQ49_RS14840,-0.7121827218,0.4392934147,105,198.1105,Unchanged,0.0596506222,,hypothetical protein,-,-,QU43_RS61005,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS23105,-0.7118037753,0.4441920673,102,192.413,Unchanged,0.0596441605,,RbsD/FucU transport family protein,G,COG4154,BCAM2509,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS08480,-0.7117828902,0.3827355899,171,322.504,Unchanged,0.0596438046,,"protein, murein hydrolase LrgB like",M,COG1346,BCAS0692,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS30530,-0.7107496982,0.3576239269,156,294.005,Unchanged,0.0596262257,,polysaccharide deacetylase,G,COG0726,BCAL1835,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS09525,-0.7102262196,0.2439112226,282,531.2245,Unchanged,0.0596173402,,NMT1/THI5-like protein,P,COG0715,BCAS0348,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS29570,-0.7097857858,0.1762282977,311,585.6675,Unchanged,0.0596098751,,hypothetical protein,-,-,BCAL2023,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS10880,-0.7091547081,0.4588236132,138,259.827,Unchanged,0.0595991961,,TetR family transcriptional regulator,K,COG1309,BCAS0084,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS31130,-0.709119071,0.1802319427,310,583.518,Unchanged,0.0595985937,,acyl-CoA dehydrogenase,I,COG1960,BCAL1720,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS09505,-0.7088608853,0.2957922707,222,417.8195,Unchanged,0.059594231,,cupin,K,COG2207,BCAS0352,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS06810,-0.7088348735,0.2577750266,251,472.3815,Unchanged,0.0595937917,,AraC family transcriptional regulator,K,COG2207,BCAM2231,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000001|LAUA01000001.1,WQ49_RS00850,-0.7084535521,0.2166919741,254,477.9015,Unchanged,0.0595873552,,cytochrome B561,C,COG3038,BCAL3312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS30340,-0.7081993879,0.3366836782,157,295.379,Unchanged,0.0595830692,,nicotinate phosphoribosyltransferase,R,COG2236,BCAL1872,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS20985,-0.7081091918,0.2567229767,186,349.894,Unchanged,0.059581549,,alpha/beta hydrolase,R,COG1647,BCAM0092,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS27720,-0.7077927408,0.4795457042,112,210.6855,Unchanged,0.0595762188,,globin,R,COG2346,BCAL2373,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS04540,-0.7077430632,0.1667426151,355,667.58,Unchanged,0.0595753825,,toxin HipA,R,COG3550,BCAM1766,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS21440,-0.7076011644,0.7021528183,50,94.0825,Unchanged,0.0595729944,,hypothetical protein,-,-,BCAM0001A,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS30720,-0.7074917888,0.3879615182,152,285.8415,Unchanged,0.0595711543,,hypothetical protein,-,-,BCAL1798,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS22935,-0.7068947237,0.490558574,95,178.6005,Unchanged,0.0595611206,,hypothetical protein,-,-,BCAM2543,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS29220,-0.7066835587,0.0432295879,683,1283.3625,Unchanged,0.0595575764,,PII uridylyl-transferase,O,COG2844,BCAL2093,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS29470,-0.7066049104,0.3118295434,185,347.672,Unchanged,0.0595562569,,GntR family transcriptional regulator,K,COG1802,BCAL2043,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS10205,-0.7062173219,0.2302083169,279,524.1165,Unchanged,0.059549759,,pyridoxal-dependent decarboxylase,E,COG0019,BCAS0211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS09055,-0.7059341521,0.3356145442,190,356.8935,Unchanged,0.0595450166,,amino acid ABC transporter substrate-binding protein,ET,COG0834,BCAS0577,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS02830,-0.7057114661,0.3145910748,213,400.011,Unchanged,0.05954129,,AraC family transcriptional regulator,R,COG0300,BCAM1433,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS20830,-0.7052983741,0.1215137406,337,632.6605,Unchanged,0.0595343837,,monoamine oxidase,E,COG1231,BCAM0123,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS11130,-0.7051142871,0.1739107173,331,621.32,Unchanged,0.0595313088,,amino acid transporter,G,COG2271,BCAS0035,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS10020,-0.7039475866,0.6573964239,68,127.6,Unchanged,0.0595118615,,hypothetical protein,-,-,BCAS0246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS11180,-0.7034269891,0.2012220733,340,637.4525,Unchanged,0.0595032063,,GntR family transcriptional regulator,KE,COG1167,BCAS0024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS18930,-0.7031663613,0.5372969786,80,150.0305,Unchanged,0.0594988784,,transporter,-,-,BCAM0505,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS23755,-0.702716488,0.1419771291,363,680.227,Unchanged,0.0594914162,,flagellar hook-length control protein,N,COG3144,BCAL0520,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS11220,-0.7025619896,0.7911966048,50,93.754,Unchanged,0.0594888559,,membrane protein,-,-,BCAS0016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS19655,-0.7020111806,0.1835118342,281,526.3405,Unchanged,0.0594797378,,allantoate amidohydrolase,E,COG0624,BCAM0361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS09320,-0.7015851856,0.2929638361,229,428.824,Unchanged,0.0594726966,,ABC transporter permease,EP,COG0601,BCAS0389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS24815,-0.7015368379,0.6156252117,72,134.884,Unchanged,0.059471898,,phosphocarrier protein HPr,G,COG1925,BCAL0735,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000001|LAUA01000001.1,WQ49_RS00710,-0.701411881,0.0954783948,437,818.1765,Unchanged,0.0594698347,,hypothetical protein,S,COG3662,BCAL3340,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS23140,-0.7012407145,0.4694784892,107,200.382,Unchanged,0.0594670096,,3-dehydroquinate dehydratase,E,COG0757,BCAM2502,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS03515,-0.7009192248,0.5032352347,116,217.1625,Unchanged,0.0594617075,,MarR family transcriptional regulator,K,COG1846,BCAM1568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS09260,-0.7008766247,0.2106492865,315,589.54,Unchanged,0.0594610053,,C4-dicarboxylate ABC transporter,C,COG1301,BCAS0401,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS20575,-0.7008335642,0.2252174133,235,439.8285,Unchanged,0.0594602957,,aminotransferase,I,COG3239,BCAM0171,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS08275,-0.7005872339,0.2144736592,307,574.457,Unchanged,0.0594562377,,allantoate amidohydrolase,E,COG0624,BCAS0735,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS05325,-0.6999487734,0.1334677671,440,822.9465,Unchanged,0.0594457345,,amidohydrolase,R,COG1574,BCAM1935,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS03100,-0.6989882969,0.0624827065,692,1293.364,Unchanged,0.059429973,,penicillin-binding protein,M,COG5009,BCAM1489,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS03760,-0.6984777741,0.2831088771,246,459.667,Unchanged,0.0594216144,,acetaldehyde dehydrogenase,Q,COG4569,BCAM1614,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS31035,-0.6976713589,0.2157706418,285,532.222,Unchanged,0.0594084383,,hypothetical protein,S,COG3246,BCAL1739,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS30800,-0.6967884918,0.0343906172,741,1382.836,Unchanged,0.059394051,,TonB-dependent receptor,-,-,QU43_RS45455,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS10725,-0.6964996517,0.3584856957,189,352.695,Unchanged,0.0593893526,,ATP-binding protein,E,COG4598,BCAS0113,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS33520,-0.6960966336,0.2652909162,227,423.4745,Unchanged,0.0593828041,,LysR family transcriptional regulator,K,COG0583,BCAL1237,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS28315,-0.6958577893,0.173465516,320,596.8495,Unchanged,0.0593789271,,sulfotransferase,-,-,BCAL2257,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000001|LAUA01000001.1,WQ49_RS01585,-0.695650866,0.0433155102,668,1245.6255,Unchanged,0.0593755706,,DSBA oxidoreductase,G,COG2814,BCAL3160,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS30655,-0.6942678681,0.1989328088,300,558.913,Unchanged,0.0593531928,,RND transporter MFP subunit,M,COG0845,BCAL1811,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS27995,-0.6937714117,0.4350197607,131,244.0195,Unchanged,0.0593451835,,nucleotide-binding protein,R,COG1569,BCAL2319,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000001|LAUA01000001.1,WQ49_RS01795,-0.6936939678,0.0716904837,523,973.9365,Unchanged,0.0593439353,,glycosyl transferase,M,COG0438,BCAL3116,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS22730,-0.6935554378,0.193442676,262,487.8955,Unchanged,0.0593417032,,porin,M,COG3203,BCAM2584,
